ast_parse_calls,commit,duration_ms,exit_code,git_show_calls,history_path,impacted_external,impacted_internal,impacted_internal_ratio,impacted_test,impacted_total,llm_fallbacks,llm_success_calls,llm_success_rate,llm_total_calls,llm_total_completion_tokens,llm_total_latency_ms,llm_total_prompt_tokens,mode,num_changed_targets,num_files_changed,num_targets,ok,patch_added_lines,patch_path,patch_removed_lines,patch_total_lines,readme_generated,readme_path,run_dir,runner_ms,stderr,style,subprocess_calls,verifier_checked,verifier_ok
0,198b03e,1157,0,0,D:\locbench\analyzer\runs\mistune\batch_run\20260210_144330\198b03e_20260210_144330\history.json,0,0,0.0,0,0,0,0,0.0,0,0,0,0,llm,0,0,0,True,0,D:\locbench\analyzer\runs\mistune\batch_run\20260210_144330\198b03e_20260210_144330\docstring_patch_198b03e.diff,0,0,False,,D:\locbench\analyzer\runs\mistune\batch_run\20260210_144330\198b03e_20260210_144330,2002,,sphinx,0,0,True
0,f45f4cd,692,0,0,D:\locbench\analyzer\runs\mistune\batch_run\20260210_144330\f45f4cd_20260210_144333\history.json,0,0,0.0,0,0,0,0,0.0,0,0,0,0,llm,0,0,0,True,0,D:\locbench\analyzer\runs\mistune\batch_run\20260210_144330\f45f4cd_20260210_144333\docstring_patch_f45f4cd.diff,0,0,False,,D:\locbench\analyzer\runs\mistune\batch_run\20260210_144330\f45f4cd_20260210_144333,1577,,sphinx,0,0,True
0,730ff3b,705,0,0,D:\locbench\analyzer\runs\mistune\batch_run\20260210_144330\730ff3b_20260210_144334\history.json,0,0,0.0,0,0,0,0,0.0,0,0,0,0,llm,0,0,0,True,0,D:\locbench\analyzer\runs\mistune\batch_run\20260210_144330\730ff3b_20260210_144334\docstring_patch_730ff3b.diff,0,0,False,,D:\locbench\analyzer\runs\mistune\batch_run\20260210_144330\730ff3b_20260210_144334,1597,,sphinx,0,0,True
0,9172dac,658,0,0,D:\locbench\analyzer\runs\mistune\batch_run\20260210_144330\9172dac_20260210_144336\history.json,0,0,0.0,0,0,0,0,0.0,0,0,0,0,llm,0,0,0,True,0,D:\locbench\analyzer\runs\mistune\batch_run\20260210_144330\9172dac_20260210_144336\docstring_patch_9172dac.diff,0,0,False,,D:\locbench\analyzer\runs\mistune\batch_run\20260210_144330\9172dac_20260210_144336,1561,,sphinx,0,0,True
7,df23edd,130085,0,3,D:\locbench\analyzer\runs\mistune\batch_run\20260210_144330\df23edd_20260210_144337\history.json,0,3,1.0,0,3,0,3,1.0,3,5008,128240,2087,llm,2,2,2,True,25,D:\locbench\analyzer\runs\mistune\batch_run\20260210_144330\df23edd_20260210_144337\docstring_patch_df23edd.diff,0,25,True,D:\locbench\analyzer\runs\mistune\batch_run\20260210_144330\df23edd_20260210_144337\README_df23edd_20260210_144337_v3b118.md,D:\locbench\analyzer\runs\mistune\batch_run\20260210_144330\df23edd_20260210_144337,131075,,sphinx,4,2,True
0,55fe3af,634,0,0,D:\locbench\analyzer\runs\mistune\batch_run\20260210_144330\55fe3af_20260210_144548\history.json,0,0,0.0,0,0,0,0,0.0,0,0,0,0,llm,0,0,0,True,0,D:\locbench\analyzer\runs\mistune\batch_run\20260210_144330\55fe3af_20260210_144548\docstring_patch_55fe3af.diff,0,0,False,,D:\locbench\analyzer\runs\mistune\batch_run\20260210_144330\55fe3af_20260210_144548,1444,,sphinx,0,0,True
0,db9df86,645,0,0,D:\locbench\analyzer\runs\mistune\batch_run\20260210_144330\db9df86_20260210_144550\history.json,0,0,0.0,0,0,0,0,0.0,0,0,0,0,llm,0,0,0,True,0,D:\locbench\analyzer\runs\mistune\batch_run\20260210_144330\db9df86_20260210_144550\docstring_patch_db9df86.diff,0,0,False,,D:\locbench\analyzer\runs\mistune\batch_run\20260210_144330\db9df86_20260210_144550,1469,,sphinx,0,0,True
3,9b62204,39131,0,1,D:\locbench\analyzer\runs\mistune\batch_run\20260210_144330\9b62204_20260210_144551\history.json,0,1,1.0,0,1,0,2,1.0,2,1460,37850,1744,llm,1,1,1,True,14,D:\locbench\analyzer\runs\mistune\batch_run\20260210_144330\9b62204_20260210_144551\docstring_patch_9b62204.diff,0,14,True,D:\locbench\analyzer\runs\mistune\batch_run\20260210_144330\9b62204_20260210_144551\README_9b62204_20260210_144551_4rgfke.md,D:\locbench\analyzer\runs\mistune\batch_run\20260210_144330\9b62204_20260210_144551,39950,,sphinx,2,1,True
0,7dda5f5,667,0,0,D:\locbench\analyzer\runs\mistune\batch_run\20260210_144330\7dda5f5_20260210_144631\history.json,0,0,0.0,0,0,0,0,0.0,0,0,0,0,llm,0,0,0,True,0,D:\locbench\analyzer\runs\mistune\batch_run\20260210_144330\7dda5f5_20260210_144631\docstring_patch_7dda5f5.diff,0,0,False,,D:\locbench\analyzer\runs\mistune\batch_run\20260210_144330\7dda5f5_20260210_144631,1516,,sphinx,0,0,True
0,0eb6871,646,0,0,D:\locbench\analyzer\runs\mistune\batch_run\20260210_144330\0eb6871_20260210_144633\history.json,0,0,0.0,0,0,0,0,0.0,0,0,0,0,llm,0,0,0,True,0,D:\locbench\analyzer\runs\mistune\batch_run\20260210_144330\0eb6871_20260210_144633\docstring_patch_0eb6871.diff,0,0,False,,D:\locbench\analyzer\runs\mistune\batch_run\20260210_144330\0eb6871_20260210_144633,1498,,sphinx,0,0,True
19,8d49cba,190276,0,3,D:\locbench\analyzer\runs\mistune\batch_run\20260210_144330\8d49cba_20260210_144634\history.json,0,9,1.0,0,9,0,9,1.0,9,6128,185156,9641,llm,8,3,8,True,127,D:\locbench\analyzer\runs\mistune\batch_run\20260210_144330\8d49cba_20260210_144634\docstring_patch_8d49cba.diff,2,129,True,D:\locbench\analyzer\runs\mistune\batch_run\20260210_144330\8d49cba_20260210_144634\README_8d49cba_20260210_144634_nzt9nh.md,D:\locbench\analyzer\runs\mistune\batch_run\20260210_144330\8d49cba_20260210_144634,191143,,sphinx,4,8,True
0,7e0eb65,646,0,0,D:\locbench\analyzer\runs\mistune\batch_run\20260210_144330\7e0eb65_20260210_144945\history.json,0,0,0.0,0,0,0,0,0.0,0,0,0,0,llm,0,0,0,True,0,D:\locbench\analyzer\runs\mistune\batch_run\20260210_144330\7e0eb65_20260210_144945\docstring_patch_7e0eb65.diff,0,0,False,,D:\locbench\analyzer\runs\mistune\batch_run\20260210_144330\7e0eb65_20260210_144945,1456,,sphinx,0,0,True
0,28e7d46,721,0,0,D:\locbench\analyzer\runs\mistune\batch_run\20260210_144330\28e7d46_20260210_144947\history.json,0,0,0.0,0,0,0,0,0.0,0,0,0,0,llm,0,0,0,True,0,D:\locbench\analyzer\runs\mistune\batch_run\20260210_144330\28e7d46_20260210_144947\docstring_patch_28e7d46.diff,0,0,False,,D:\locbench\analyzer\runs\mistune\batch_run\20260210_144330\28e7d46_20260210_144947,1614,,sphinx,0,0,True
0,c82ad09,721,0,0,D:\locbench\analyzer\runs\mistune\batch_run\20260210_144330\c82ad09_20260210_144949\history.json,0,0,0.0,0,0,0,0,0.0,0,0,0,0,llm,0,0,0,True,0,D:\locbench\analyzer\runs\mistune\batch_run\20260210_144330\c82ad09_20260210_144949\docstring_patch_c82ad09.diff,0,0,False,,D:\locbench\analyzer\runs\mistune\batch_run\20260210_144330\c82ad09_20260210_144949,1618,,sphinx,0,0,True
8,a0a0148,85374,0,2,D:\locbench\analyzer\runs\mistune\batch_run\20260210_144330\a0a0148_20260210_144950\history.json,0,3,1.0,0,3,0,4,1.0,4,2856,82925,4009,llm,3,2,3,True,47,D:\locbench\analyzer\runs\mistune\batch_run\20260210_144330\a0a0148_20260210_144950\docstring_patch_a0a0148.diff,0,47,True,D:\locbench\analyzer\runs\mistune\batch_run\20260210_144330\a0a0148_20260210_144950\README_a0a0148_20260210_144950_l03u0r.md,D:\locbench\analyzer\runs\mistune\batch_run\20260210_144330\a0a0148_20260210_144950,86366,,sphinx,3,3,False
0,c856325,634,0,0,D:\locbench\analyzer\runs\mistune\batch_run\20260210_144330\c856325_20260210_145117\history.json,0,0,0.0,0,0,0,0,0.0,0,0,0,0,llm,0,0,0,True,0,D:\locbench\analyzer\runs\mistune\batch_run\20260210_144330\c856325_20260210_145117\docstring_patch_c856325.diff,0,0,False,,D:\locbench\analyzer\runs\mistune\batch_run\20260210_144330\c856325_20260210_145117,1401,,sphinx,0,0,True
3,bd90e44,41943,0,1,D:\locbench\analyzer\runs\mistune\batch_run\20260210_144330\bd90e44_20260210_145118\history.json,0,1,1.0,0,1,0,2,1.0,2,1215,40691,1897,llm,1,1,1,True,13,D:\locbench\analyzer\runs\mistune\batch_run\20260210_144330\bd90e44_20260210_145118\docstring_patch_bd90e44.diff,0,13,True,D:\locbench\analyzer\runs\mistune\batch_run\20260210_144330\bd90e44_20260210_145118\README_bd90e44_20260210_145118_bdzak8.md,D:\locbench\analyzer\runs\mistune\batch_run\20260210_144330\bd90e44_20260210_145118,42752,,sphinx,2,1,True
0,4adac1c,669,0,0,D:\locbench\analyzer\runs\mistune\batch_run\20260210_144330\4adac1c_20260210_145201\history.json,0,0,0.0,0,0,0,0,0.0,0,0,0,0,llm,0,0,0,True,0,D:\locbench\analyzer\runs\mistune\batch_run\20260210_144330\4adac1c_20260210_145201\docstring_patch_4adac1c.diff,0,0,False,,D:\locbench\analyzer\runs\mistune\batch_run\20260210_144330\4adac1c_20260210_145201,1485,,sphinx,0,0,True
5,0516c9e,60930,0,1,D:\locbench\analyzer\runs\mistune\batch_run\20260210_144330\0516c9e_20260210_145202\history.json,0,2,1.0,0,2,0,3,1.0,3,2081,59144,2582,llm,2,1,2,True,37,D:\locbench\analyzer\runs\mistune\batch_run\20260210_144330\0516c9e_20260210_145202\docstring_patch_0516c9e.diff,0,37,True,D:\locbench\analyzer\runs\mistune\batch_run\20260210_144330\0516c9e_20260210_145202\README_0516c9e_20260210_145202_ld3le5.md,D:\locbench\analyzer\runs\mistune\batch_run\20260210_144330\0516c9e_20260210_145202,61756,,sphinx,2,2,True
4,2677e2d,59932,0,2,D:\locbench\analyzer\runs\mistune\batch_run\20260210_144330\2677e2d_20260210_145304\history.json,0,1,1.0,0,1,0,3,1.0,3,1831,58081,4835,llm,1,1,1,True,13,D:\locbench\analyzer\runs\mistune\batch_run\20260210_144330\2677e2d_20260210_145304\docstring_patch_2677e2d.diff,0,13,True,D:\locbench\analyzer\runs\mistune\batch_run\20260210_144330\2677e2d_20260210_145304\README_2677e2d_20260210_145304_xq6lqk.md,D:\locbench\analyzer\runs\mistune\batch_run\20260210_144330\2677e2d_20260210_145304,60763,,sphinx,4,1,True
0,9f4ff6f,630,0,0,D:\locbench\analyzer\runs\mistune\batch_run\20260210_144330\9f4ff6f_20260210_145405\history.json,0,0,0.0,0,0,0,0,0.0,0,0,0,0,llm,0,0,0,True,0,D:\locbench\analyzer\runs\mistune\batch_run\20260210_144330\9f4ff6f_20260210_145405\docstring_patch_9f4ff6f.diff,0,0,False,,D:\locbench\analyzer\runs\mistune\batch_run\20260210_144330\9f4ff6f_20260210_145405,1399,,sphinx,0,0,True
0,f553dbb,618,0,0,D:\locbench\analyzer\runs\mistune\batch_run\20260210_144330\f553dbb_20260210_145406\history.json,0,0,0.0,0,0,0,0,0.0,0,0,0,0,llm,0,0,0,True,0,D:\locbench\analyzer\runs\mistune\batch_run\20260210_144330\f553dbb_20260210_145406\docstring_patch_f553dbb.diff,0,0,False,,D:\locbench\analyzer\runs\mistune\batch_run\20260210_144330\f553dbb_20260210_145406,1400,,sphinx,0,0,True
14,b6d83e8,149055,0,4,D:\locbench\analyzer\runs\mistune\batch_run\20260210_144330\b6d83e8_20260210_145408\history.json,0,6,1.0,0,6,0,6,1.0,6,4634,145528,6055,llm,5,3,5,True,71,D:\locbench\analyzer\runs\mistune\batch_run\20260210_144330\b6d83e8_20260210_145408\docstring_patch_b6d83e8.diff,2,73,True,D:\locbench\analyzer\runs\mistune\batch_run\20260210_144330\b6d83e8_20260210_145408\README_b6d83e8_20260210_145408_zv2i3z.md,D:\locbench\analyzer\runs\mistune\batch_run\20260210_144330\b6d83e8_20260210_145408,149845,,sphinx,5,5,False
0,d7e33eb,738,0,0,D:\locbench\analyzer\runs\mistune\batch_run\20260210_144330\d7e33eb_20260210_145638\history.json,0,0,0.0,0,0,0,0,0.0,0,0,0,0,llm,0,0,0,True,0,D:\locbench\analyzer\runs\mistune\batch_run\20260210_144330\d7e33eb_20260210_145638\docstring_patch_d7e33eb.diff,0,0,False,,D:\locbench\analyzer\runs\mistune\batch_run\20260210_144330\d7e33eb_20260210_145638,1526,,sphinx,0,0,True
3,9e72063,42803,0,1,D:\locbench\analyzer\runs\mistune\batch_run\20260210_144330\9e72063_20260210_145639\history.json,0,2,1.0,0,2,0,2,1.0,2,1426,41526,1422,llm,1,1,1,True,12,D:\locbench\analyzer\runs\mistune\batch_run\20260210_144330\9e72063_20260210_145639\docstring_patch_9e72063.diff,2,14,True,D:\locbench\analyzer\runs\mistune\batch_run\20260210_144330\9e72063_20260210_145639\README_9e72063_20260210_145639_fwfkym.md,D:\locbench\analyzer\runs\mistune\batch_run\20260210_144330\9e72063_20260210_145639,43599,,sphinx,2,1,True
5,cd1ad91,82559,0,1,D:\locbench\analyzer\runs\mistune\batch_run\20260210_144330\cd1ad91_20260210_145723\history.json,0,3,1.0,0,3,0,3,1.0,3,3116,80791,3268,llm,2,1,2,True,26,D:\locbench\analyzer\runs\mistune\batch_run\20260210_144330\cd1ad91_20260210_145723\docstring_patch_cd1ad91.diff,0,26,True,D:\locbench\analyzer\runs\mistune\batch_run\20260210_144330\cd1ad91_20260210_145723\README_cd1ad91_20260210_145723_qi2ydx.md,D:\locbench\analyzer\runs\mistune\batch_run\20260210_144330\cd1ad91_20260210_145723,83347,,sphinx,2,2,True
0,e8d0a03,627,0,0,D:\locbench\analyzer\runs\mistune\batch_run\20260210_144330\e8d0a03_20260210_145846\history.json,0,0,0.0,0,0,0,0,0.0,0,0,0,0,llm,0,0,0,True,0,D:\locbench\analyzer\runs\mistune\batch_run\20260210_144330\e8d0a03_20260210_145846\docstring_patch_e8d0a03.diff,0,0,False,,D:\locbench\analyzer\runs\mistune\batch_run\20260210_144330\e8d0a03_20260210_145846,1397,,sphinx,0,0,True
0,293fb8d,624,0,0,D:\locbench\analyzer\runs\mistune\batch_run\20260210_144330\293fb8d_20260210_145847\history.json,0,0,0.0,0,0,0,0,0.0,0,0,0,0,llm,0,0,0,True,0,D:\locbench\analyzer\runs\mistune\batch_run\20260210_144330\293fb8d_20260210_145847\docstring_patch_293fb8d.diff,0,0,False,,D:\locbench\analyzer\runs\mistune\batch_run\20260210_144330\293fb8d_20260210_145847,1392,,sphinx,0,0,True
8,ea3ecaf,106686,0,2,D:\locbench\analyzer\runs\mistune\batch_run\20260210_144330\ea3ecaf_20260210_145849\history.json,0,3,1.0,0,3,0,4,1.0,4,3295,104350,4512,llm,3,2,3,True,49,D:\locbench\analyzer\runs\mistune\batch_run\20260210_144330\ea3ecaf_20260210_145849\docstring_patch_ea3ecaf.diff,2,51,True,D:\locbench\analyzer\runs\mistune\batch_run\20260210_144330\ea3ecaf_20260210_145849\README_ea3ecaf_20260210_145849_mjxtop.md,D:\locbench\analyzer\runs\mistune\batch_run\20260210_144330\ea3ecaf_20260210_145849,107478,,sphinx,3,3,False
7,45e4de6,94072,0,3,D:\locbench\analyzer\runs\mistune\batch_run\20260210_144330\45e4de6_20260210_150036\history.json,0,3,1.0,0,3,0,3,1.0,3,3009,92213,1767,llm,2,2,2,True,26,D:\locbench\analyzer\runs\mistune\batch_run\20260210_144330\45e4de6_20260210_150036\docstring_patch_45e4de6.diff,0,26,True,D:\locbench\analyzer\runs\mistune\batch_run\20260210_144330\45e4de6_20260210_150036\README_45e4de6_20260210_150036_l5vlv8.md,D:\locbench\analyzer\runs\mistune\batch_run\20260210_144330\45e4de6_20260210_150036,94863,,sphinx,4,2,True
,90e9c57,,-1,,,,,,,,,,,,,,,llm,,,,False,,,,,,,,600031,[TIMEOUT] command exceeded 600s,,,,
0,ff83129,637,0,0,D:\locbench\analyzer\runs\mistune\batch_run\20260210_144330\ff83129_20260210_151211\history.json,0,0,0.0,0,0,0,0,0.0,0,0,0,0,llm,0,0,0,True,0,D:\locbench\analyzer\runs\mistune\batch_run\20260210_144330\ff83129_20260210_151211\docstring_patch_ff83129.diff,0,0,False,,D:\locbench\analyzer\runs\mistune\batch_run\20260210_144330\ff83129_20260210_151211,1408,,sphinx,0,0,True
0,03a27ad,639,0,0,D:\locbench\analyzer\runs\mistune\batch_run\20260210_144330\03a27ad_20260210_151213\history.json,0,0,0.0,0,0,0,0,0.0,0,0,0,0,llm,0,0,0,True,0,D:\locbench\analyzer\runs\mistune\batch_run\20260210_144330\03a27ad_20260210_151213\docstring_patch_03a27ad.diff,0,0,False,,D:\locbench\analyzer\runs\mistune\batch_run\20260210_144330\03a27ad_20260210_151213,1413,,sphinx,0,0,True
2,c5ec8b7,826,0,2,D:\locbench\analyzer\runs\mistune\batch_run\20260210_144330\c5ec8b7_20260210_151214\history.json,0,1,1.0,0,1,0,0,0.0,0,0,0,0,llm,0,0,0,True,0,D:\locbench\analyzer\runs\mistune\batch_run\20260210_144330\c5ec8b7_20260210_151214\docstring_patch_c5ec8b7.diff,0,0,False,,D:\locbench\analyzer\runs\mistune\batch_run\20260210_144330\c5ec8b7_20260210_151214,1578,,sphinx,3,0,True
0,d4c47f2,628,0,0,D:\locbench\analyzer\runs\mistune\batch_run\20260210_144330\d4c47f2_20260210_151216\history.json,0,0,0.0,0,0,0,0,0.0,0,0,0,0,llm,0,0,0,True,0,D:\locbench\analyzer\runs\mistune\batch_run\20260210_144330\d4c47f2_20260210_151216\docstring_patch_d4c47f2.diff,0,0,False,,D:\locbench\analyzer\runs\mistune\batch_run\20260210_144330\d4c47f2_20260210_151216,1400,,sphinx,0,0,True
0,81a3f15,619,0,0,D:\locbench\analyzer\runs\mistune\batch_run\20260210_144330\81a3f15_20260210_151217\history.json,0,0,0.0,0,0,0,0,0.0,0,0,0,0,llm,0,0,0,True,0,D:\locbench\analyzer\runs\mistune\batch_run\20260210_144330\81a3f15_20260210_151217\docstring_patch_81a3f15.diff,0,0,False,,D:\locbench\analyzer\runs\mistune\batch_run\20260210_144330\81a3f15_20260210_151217,1399,,sphinx,0,0,True
7,253dc76,135189,0,3,D:\locbench\analyzer\runs\mistune\batch_run\20260210_144330\253dc76_20260210_151219\history.json,0,3,1.0,0,3,0,3,1.0,3,4318,133357,2085,llm,2,2,2,True,18,D:\locbench\analyzer\runs\mistune\batch_run\20260210_144330\253dc76_20260210_151219\docstring_patch_253dc76.diff,0,18,True,D:\locbench\analyzer\runs\mistune\batch_run\20260210_144330\253dc76_20260210_151219\README_253dc76_20260210_151219_yhs8pr.md,D:\locbench\analyzer\runs\mistune\batch_run\20260210_144330\253dc76_20260210_151219,135965,,sphinx,4,2,True
12,a728952,234512,0,4,D:\locbench\analyzer\runs\mistune\batch_run\20260210_144330\a728952_20260211_104149\history.json,0,4,1.0,0,4,0,5,1.0,5,5633,231420,4153,llm,4,4,4,True,58,D:\locbench\analyzer\runs\mistune\batch_run\20260210_144330\a728952_20260211_104149\docstring_patch_a728952.diff,0,58,True,D:\locbench\analyzer\runs\mistune\batch_run\20260210_144330\a728952_20260211_104149\README_a728952_20260211_104149_vc7uxb.md,D:\locbench\analyzer\runs\mistune\batch_run\20260210_144330\a728952_20260211_104149,235363,,sphinx,5,4,True
7,9058e0d,164448,0,3,D:\locbench\analyzer\runs\mistune\batch_run\20260210_144330\9058e0d_20260211_104545\history.json,0,3,1.0,0,3,0,3,1.0,3,4392,162566,2058,llm,2,2,2,True,21,D:\locbench\analyzer\runs\mistune\batch_run\20260210_144330\9058e0d_20260211_104545\docstring_patch_9058e0d.diff,0,21,True,D:\locbench\analyzer\runs\mistune\batch_run\20260210_144330\9058e0d_20260211_104545\README_9058e0d_20260211_104545_1rlxvp.md,D:\locbench\analyzer\runs\mistune\batch_run\20260210_144330\9058e0d_20260211_104545,165404,,sphinx,4,2,True
6,ac53009,74245,0,2,D:\locbench\analyzer\runs\mistune\batch_run\20260210_144330\ac53009_20260211_104830\history.json,0,2,1.0,0,2,0,3,1.0,3,2474,72348,2643,llm,2,2,2,True,34,D:\locbench\analyzer\runs\mistune\batch_run\20260210_144330\ac53009_20260211_104830\docstring_patch_ac53009.diff,2,36,True,D:\locbench\analyzer\runs\mistune\batch_run\20260210_144330\ac53009_20260211_104830\README_ac53009_20260211_104830_usyj7n.md,D:\locbench\analyzer\runs\mistune\batch_run\20260210_144330\ac53009_20260211_104830,75061,,sphinx,3,2,True
